link,recordID,timestamp,pwa,cer,fulltext_org,pageUUID,editionUUID,titleUUID,editionId,familyId,newspaper_page,newspaper_edition,lplace,location_name,location_coordinates
http://www2.statsbiblioteket.dk/mediestream/avis/record/doms_aviser_page%3Auuid%3A07599c32-33e8-439a-ae89-89db19bdc3fc,doms_newspaperCollection:uuid:07599c32-33e8-439a-ae89-89db19bdc3fc-_nogroup_,1819-09-17T01:00:00,44.3,09.17,"239 1 ewei; r,lv., stre.",doms_aviser_page:uuid:07599c32-33e8-439a-ae89-89db19bdc3fc,doms_aviser_edition:uuid:76396f2c-33ed-44ad-af27-57e73be3d1c5,doms_aviser_title:uuid:39fa5737-c2a9-4d5a-988e-c260f24cd76b,adresseavisen1759 1819-09-17 001,adresseavisen1759,12,1,København,,
http://www2.statsbiblioteket.dk/mediestream/avis/record/doms_aviser_page%3Auuid%3A07599c32-33e8-439a-ae89-89db19bdc3fc,doms_newspaperCollection:uuid:07599c32-33e8-439a-ae89-89db19bdc3fc-segment_1,1819-09-17T01:00:00,44.3,09.17,"nnr, tf!!.?""'! at gaae i ugeoiiS. Anvises > store .stong.nsgade 2<ig r Bvutiken. £ti- ""eOomfrue, der saavel sorstaaer at kone or; va?e, ,om ar b-ityre-n landlig Hu, ,s«»c.ldriinfl, snstersrg irVl>! 'tton til November som Huusholderste, dclst paa s---'«'""--'« ' 4r . »midaldrende Enke er.fpor Kg anbragt bos en Enkemand c«.« >ste afvvbr. , raaLvnnen ansees itke faameger x en <?D Omgang. L>!,u Kar de bedste Anbefalinger t>a» er' og anriseS fra Lirdebvder».e Ar. 2 paa „mt 'Ln#rUDm Jfn f',r< KreHc le »nffer ngCondiucn tom i æ?, 'Anvises i store Kongensgade ah'.",doms_aviser_page:uuid:07599c32-33e8-439a-ae89-89db19bdc3fc,doms_aviser_edition:uuid:76396f2c-33ed-44ad-af27-57e73be3d1c5,doms_aviser_title:uuid:39fa5737-c2a9-4d5a-988e-c260f24cd76b,adresseavisen1759 1819-09-17 001,adresseavisen1759,12,1,København,,
http://www2.statsbiblioteket.dk/mediestream/avis/record/doms_aviser_page%3Auuid%3A07599c32-33e8-439a-ae89-89db19bdc3fc,doms_newspaperCollection:uuid:07599c32-33e8-439a-ae89-89db19bdc3fc-segment_3,1819-09-17T01:00:00,44.3,09.17,",gctiet onffer sig Eonditicn somEneriae, ""g kan paatage sig ar lave « ifflaa Mad, eller i a»««4tl deraf som «...pige, cg km freu:»i>e godt Skudsrnaab. Arvises fra gire: nrngensgade paa Chrstiansbavn 241, ksrste Sal. ""»a anstoeadig Pi e, der i disse Dage er kommet fra t'f: i/ onstep g . Eo dir en str ir lom Stuepige eller Enerige vve' .egz er g'a.r med i Hunehvidniogcn. Hun er ar trarffe « s-oruebufkegateu N>. 15«. t?n»«gP,g , med gode Au befal i »ger, s.-gerEontition lom S. ""'f'Øy H»» kan gedr sve og strikke, ogcr vill g at deeltagei anrvnrs. aeSns.'er En Biller bedes a'flagt paa Aoreesecomp- kvrrer rne-lldffrift: Harder, 313. Ln E' te ruffer |j., Consikrvn fem Kokkepige, i Mangel der- «T at turne marke og b-stille alt hvad som for.sa d>.r r et Hnrrs, r n z. g"" rbr tkk't i ""ister :«»n, og kan hun fremvise godt » \\r : ' L-t '-rcra-oen 142 1 vj.wofreit. rtbftti 'M' t'or» eif« gode Rocomm mdaltoner fra si« ' »»'ik»rkge»C»ndi.i»« til ist. Rovbe. ivm « « . ,V:5 r » 1 n< tP<1 l cnf :,t Hendes Adresse er tilCi.ad«!.. Frcderitshavn > Ar.illeristokken ?«. 2. ff(llhV„f'r'' /om er -ri fvr sto-geu« Tjeneste, ruffer e« ri j', tfj'c bs en Urrekramm.r eller I>» et Hc. ffab som T ' !v! b»'«d i o II I fores«. der. Ha« er ar stude paa V.liergase Slr. 14 , »øderen. «... tg rCondir »N som Enepige, he'sthvs eev.lige Zfoik. Man mae der ig i Spriaagaden air. 3 > i Snicn. »i , »1 tim a.isterndiz ?:> t >»ger?o«dirvn >'»in KKteaiae vover.yerffav eller hos dvnetre Borgerfolk. Gode L.t idsmial rairroreruen . un era.' stndei KlareboderneNr. z zdieSal. - !' '/aop'se forer Condrtion som Enepige ril rsteNvvem, de '3 h bcr Sredhuu rj.'ner, paa Nsrrega- ?n Landsbnepige onffer kg Conditiontil iste?!e»cmberfem årer. , i ie eller Enepige hos ecH.rffab eller bouerre Borqeisolk. Anvileniuzei! gines 1 stronprindfe>s.aade» air. 393 i Kjtldcren. ,, yC rr« Lander sone tjenester l'os er Herstab m ;'optm'fl' ! den ene som i?r»enii?e on den anden som ».kepige. De anvises fra Hystenstra-der Ha 145, , 2»>«Idci en. str bonerj ydst Lrrienrimmer »nster sin rrl , ste Novbr. n.ond,i,on s»,» Huii-holderste. eller ar holde Hnris f»r en osner Herre ckl.r stnke. I Mannel d.raf som Over s«rst--<,V Lerstab. Anvlseor Pilestr«dert7lr. 12?.. Tlenefte anviseS Ea bonet Kone eller Enke, fem ""ji deeltage i bunsliqe forret- ninger, kan blive antaget r«a I>llc.Ki-bmagcrgade 1 i Stuen. Arbeide sor 2 T«rftcre anvises » rederrk. drrg L ve Alle-naden rklr. l. Fer en »Vige, der ril tjene som Enepiae og kan forerifc rca lidelige Attester cm sinTroffab, Duelighedog »rrigegodeLp-",doms_aviser_page:uuid:07599c32-33e8-439a-ae89-89db19bdc3fc,doms_aviser_edition:uuid:76396f2c-33ed-44ad-af27-57e73be3d1c5,doms_aviser_title:uuid:39fa5737-c2a9-4d5a-988e-c260f24cd76b,adresseavisen1759 1819-09-17 001,adresseavisen1759,12,1,København,Stuen,"9.0788517671,57.1405839079\n8.22298370274,55.5787928914"
http://www2.statsbiblioteket.dk/mediestream/avis/record/doms_aviser_page%3Auuid%3A07599c32-33e8-439a-ae89-89db19bdc3fc,doms_newspaperCollection:uuid:07599c32-33e8-439a-ae89-89db19bdc3fc-segment_4,1819-09-17T01:00:00,44.3,09.17,"sorsel, bliver Tjeneste ledig '!! fo' st'ommende rste aiorbr. Hun m«lder stg paa Hjornet af store Torvecaden og Dronningens, gade 367 paa Christianshavn, i Urtebvden. P > o c > a »i a. 3 Ved Prectama, fvm idag er lorst i den konge, 3«. iRig S; ry. lige Lande overret samr Hof- og Sradc-Ret, ere alle De. som maar.e da?« »vger ar fordre »d> am. Pro- fe so Levin Christian Sanders og efrerlev nde Enkefrue So- phie Santer, sod C-'jell, d res scell ds Bo , indkaldedc med 12 U ers Varsel, for a a >m«lde og bevise deres Krav tor os i SkiHccommission'n. Liae'coes e e og den Asdrdc Åringer iiid'alarde med lo ilir Vaisel. ftr at anmoelde ca bev-fe deres Arveret, cg iagttage der s T rv under Boers Ssebond ing. Dcp. tongeiige Lai. dsvveirers saml Hon »g Stads RelS Stifte, cornnii.sio« 1 sti -denbavn, d. 13de Sevtdr rgi9. Mv'l ruv. T bom sen. I Overecnsstemir.e >e m d Hans Males- «ts allervaadiaste stkeolntio! es 3 Febr i»og ?, bliver heivrd Samnel Holst, '» i i en Ro-kkcarA r >r arret >r vvrende, »don at der haves nogen Eirerretaivg om ham, rnslord , i»b> ,o<»« f> er p wui fi'i ur i at .ir te sig bos os inden glar og . Dag med b/borige Vovistr, fvr n m'd.aae <' l am estor aibode Wnnrme, ft x Samuel Blichfcld« Ei.te fftrgine Froteri! Dcrwann« Te» st.'.uenteafrc Febr. 1 78 li!'« do vg 1 Si. d.neLverforrrr ndori siden is August 17R8 inde aaend Arv, d.r bestager i soostidd. i kongelia. Obligationer 0.. i Centnnr ros'. Rrd.gmk.So v, fra hv !ken sidiir T'.'m dog biiver ar ira.ze den vedPIacat af z Maris 18 14 befalede stkabar. Ki'bei.havnS Siaedstue, don 1? Soptbr. 1819. M«a strålen 5 Ved Prcclairia, isst i den kongelige Lands- 939 — isis et 19. sZvorrer faml Hof- og Stads-Ret den igde dennes, ere Alle og Enhver, som maarte have noget at fordre udi afgangne M«nbandHer Cvristign stSstergaards Stcrvbo, indkaldede med tolv Ugers Varsel, til b r ud, Skifte-Com, missionen at anmarlde vg godtgjsre deres Fordringer. Lige- sa« ere den Afdodes Arvinger med lovligt Varsel indkaldede, ser ar legitimere eg paasee d-res Arveret; hvilket videre herved bekjendrgjorcs. Den kongelige Lands-Overrets samt Hof- eg Stads-Rets Stistecommissivn i Kjtbenhavn, ben raSeplbr. 1819. Mollerup. Tbomsen. 3 Ved Proclam«, lorst i den kongelige Lands- 884 — iZi««ri9. overrer samr Hos- og St«ds-Ret d.« 13de d. M.. ere Alle eg Enhver, son, maarre have »eger at fordre »di afg. Anne Mario Mevernvs vg forben asdode Mands Skele- holder Peter Meyerups srcllede Stervbo, indkaldede med tolv Ugers Varsel, til her udi Skift« .minisslonen al anmorlbc og godkgjsn! derestFvrdrin er. Ligcsa« ere dc msdedes Arvinaer med lovligt Varsel indkaldede , for ar Icgjrimere eg paas e deres Arrer« ; hvilket videre herred bokjendtgjereS. Den kongelige Landsvverrers samr Hvr-oa C tabs-RetsTki', recommisfto« i Kjodenhavn, den rgde Seprbr. i8>9. Molleriiv. Tbomfen. Ved Proclama, som idag er l«st i den kcngelige Lands- Lverret samr Hos- og Stads-Ret, ere a lle og Enhver, sen, maarre bave Fordring i afgangne bibrmaaerm.ster Peter Cbri- stian Kirckmann, cg hans forben asdode Hnstriie An alia ygij- bein ino. fed Franrk, deres >all>ds Bo, med tolv Ugers Vor- fe! indkaldede . til for es ar anmrrldc 00 bevile deres Hi av. Ligeledes crc fovnæoute Aldedes Arvinger mes i.g'lig Varsel indtaldre ser at legitimere vg paasee deres Arveret; hviiict herved endvidere bekjeadtajorcs. Den konqeliqe Lands-Overrets samt Hof- vg Stods Nets Skifre rvmmisgvn i Kjdbeubavn, den iZSepttr. ,z,y. Mollerup. srbomfo« Thomre«.",doms_aviser_page:uuid:07599c32-33e8-439a-ae89-89db19bdc3fc,doms_aviser_edition:uuid:76396f2c-33ed-44ad-af27-57e73be3d1c5,doms_aviser_title:uuid:39fa5737-c2a9-4d5a-988e-c260f24cd76b,adresseavisen1759 1819-09-17 001,adresseavisen1759,12,1,København,Mollerup\nChristianshavn\nLevin\nSkift\nSander\nHo,"9.72549386357,56.1539320449\n8.7144909574,56.7870132779\n9.66491646651,56.4861140069\n8.7971120079,55.0230389975\n8.80694562193,56.6643895723\n10.1952807723,56.2127300591\n12.5928076418,55.6742061923\n10.5203029975,55.9729648143\n9.42648032667,55.1549470268\n10.1533070189,55.9937660232\n8.2229602027,55.5526707867"
http://www2.statsbiblioteket.dk/mediestream/avis/record/doms_aviser_page%3Auuid%3A0a29eaa0-cee7-4710-80c9-4ac56de90d0d,doms_newspaperCollection:uuid:0a29eaa0-cee7-4710-80c9-4ac56de90d0d-segment_1,1819-09-17T01:00:00,42.2,09.38,"v. p fe Tiiig firrrc m«lde len, xsa KjoothhsViiS Politikammer fr a 12 (.ti x vjftooag. ?»nds?ghdy,ces»n. Efter Fsretiinz nied H. D. Hr. Provst Gukfeld scrlges de af ham udgivne: P> crdikener, holdt ne i Holmens Kirke (2 Dele, 45 Ark i 8vo) fra iste August kil September Maaneds Udgang for halv Bogladepriis ; Eremplaret koster a lsaa Netto aj Rbd. r:de Solv, men fra Ockober Maa« neds Begyndelse koste de i jen z glbd. rede Selv. Kjcbenhavn, den zile Juli i8'y. '?>. A nniuch. d v 'rgoo N . >28. Fra PreSfcn er udkommen og faaeS hos Undertegnede i Gom- mission : De kristelig« Sen- va Festd.'ves .Historie, »lier Aorkia- ri ni roer deres i, Tilvkrr og Best mmelfe, samtMaacrn hvorp.-a de hidril or.' blevne helligholdte, ti U aemed en Vril. d- »uiig til deres v«.d:re Helligholdrlte , ved E. ri. B ' man , Ea- xcllan veo ©vtufiit, n 1 Aarhmis. Dcttc93xtf nbgjoie 2 Bind, og er med Tabellerne 2y Ark stort. Det overlad S ii>iideOc:o- derfor SudstripriouSpliseu heftet 4 stid?. ,ef er den Tid fv.hoi-.S den. (v >A. Uieitzel, lille .Kj.bmagergade si. ttylift et- udkommen Efrr oa. esvtn'nc, m. m. , 2 stirk, rover hos <Z. A. JHorvtnq, og svines for 24 sk. bas <r>vf.«m-:nSrn <£b rttlt.tr e Xafn 1 tCln-tsttnbei nts kovstr«t fir. ()' it""®«!, i lit -Evr t 'beit-e f> a <V ieo- gadc. Sammesteds faaes hendes oecononuske Huus- holdn nnsdofls ist? sa ."".der Vins. Professor NverurS Nakon.'lfa g, med Melvdie dertil, ndfar ril 4 Stemmer, «>' InstitSraad Grenland , rtmes ur 1 Mb.nk. hos stloz og Papiir Handler E. Steen paa -jSsierg > e Nr. 62. Ara Pressen er »dkomnien oq faaeS hoc A. Soldin i ?or- tunstrsde Sir. 14- : 1) Ånder Heste af Gc» rtvir- oa HandelS Lcricon, hvori en- hver Handle de . en Hast ftrar t>n finde, hvad lian onster ai 'aae ttr terrtti.it o >g Knnoffad tm , Handelen Skibsfarten 04 j. bmanden ve-lo., niende, z ml. 2) Otte te P lids trcdie H f:e af ConvekfationS-Nkticru, eller en c clopadiil Haattoog over de i le f.abel-g Uiiterholdning eg rod ba.ning wrekommende Gjen- stand.', af Ooerloner ->. Sl Kofod, 7 mi. 8 ff.Tiht- rar :ir, o mk. s ff. Skrivr-apnr. z) TttZl de Helte o? Klaaezln for Le allernvcfie cg interes- sarteste Rcisebesltivststr, s mk. Ttrkpaxiir, 10 nik. G'rivpap ir. Politivennen N . 104 er udtommen, og indeholder: Vel- meent S rer p«» yelmect.t Srer.smaal. Crl «!»'« i vr» ledning as S.riket i u'ililic i .u : Om de saaka dre C-'m- wiSffonairer. Om Farsten red g. erSrriiS. Ct Forstag < fons fv.i.e gavnliat og i r ar lvsrisatte. stlnxe« Rlngetoi i Umaliegadea. Verjendl j > ekse fra Hirkchhvl«. Vand- mangel i Monter raden — H.st tilbring. o H.nl str benr.ri.e ni o o i Nl'S. 1 nik. s fb Selv stvanaler , enkelte Nr. koste 1 nik. hos K. Kristensen, Ksoster, tråder Ser. 71—72 i Slneu tilhoire. Tascbenb'icber. Taschenbiich d'r L>cb- i-ib Areundsckaft tur 1S20, ?ra""en> jimmet: Taset.er.bnch, r""!:i N""hon und Per ar n en lur 1520, e»elia, , a Taschenvnch sil'. d'.rri.Ala'ren sur 1 gav, st-ectrrs -I .. ' j'imNuy n miD iLer- g n:i en, rur i$2o, sind ju haben ben Ar. Br 'mmer. Lsterstrase Lir. 52.",doms_aviser_page:uuid:0a29eaa0-cee7-4710-80c9-4ac56de90d0d,doms_aviser_edition:uuid:76396f2c-33ed-44ad-af27-57e73be3d1c5,doms_aviser_title:uuid:39fa5737-c2a9-4d5a-988e-c260f24cd76b,adresseavisen1759 1819-09-17 001,adresseavisen1759,3,1,København,Holmens Kirke,"12.5836568093,55.6766230429"
http://www2.statsbiblioteket.dk/mediestream/avis/record/doms_aviser_page%3Auuid%3A0a29eaa0-cee7-4710-80c9-4ac56de90d0d,doms_newspaperCollection:uuid:0a29eaa0-cee7-4710-80c9-4ac56de90d0d-segment_2,1819-09-17T01:00:00,42.2,09.38,"Ara — rejsen er udkominen! lken enistt Skolemcstcv blard.- riistnbe stbvri, z rer — -fou, et irrag til lancer- viiS""'"" ''stethodcr og Sko etisoivlinenS ?i0'0.»»ii!g i ve la- vere A.""m»effoler, af Jose«!) Lancaster. Dot'e Estlot, fom giver en udforlig Efterrelnina om den -no v.t.s Nod.rv'iS- ningsmethode, saaeS for y mk. hos K. Kriste.rfeii >K virer- stradet Nr. 71—72. . . , .. ... , Aftenpostens Nr. 7» »a 7? indeholder: Stsrrst« Retiardighed. Opfindere af nyttige Ting. Marlotigheder Kj bendavn anaaaeade. SreraSmaal t,i 'Gecretair .Heiverg. S»B. t-l indsendere.! af Stvkkec om den b-dsrvede Moiin. GlassctS c-pfindelf.'. Over Kjoscnda .vSPengeud aoner. samt er Par fro em PSiZstei'.ssnset Beviis acSromager:!« aldrig bor i:.',' e Xo t ""!ne'do:er. Deste D »d tilbringes Sud>?ri- denterne str 2 m'd om Q»arra!et. Enkrltt R""-nn,ere koste s 'k. og feece i bersggd n Zg4. Sammesteds ueleies de bedste oa . veste cs 'ke o, tvSstc-Soger. Id ag har f-rlad: Pr Teo '""gen for vel, ?»st pil af C. Schal, ved Kamnier a-d Tb rtfen : faacs for 2 mk. bos Beeicii i Gothc'sgaten iu. Sammesteds faaes Svugeststtet Paul og V'tginie for 4 mk. Modens Gang, en markv-rrdia Sang, for KioS-nhav« : rivdvasnere i Sartelesbed, og "".r Alle iAini»> y 'gbed og ti So.iu om en bi gka: l. fon tza en gam ne. ans rne -opea o? Sk- o b ukker han siden urrrvder, fane' r- >.>S for a ir.Stvi ket bev Avr-'-uleren I. G UL:oerg, t P.Ustrsl« Si:. 106, forsti Sal over Gaai ben. Skibs! ulighed Oni-t. WilHclm ""i'liiilVu . ftirtuiiie Galeaffn UIvsf«»t. ugift' om tio.l. Dige at ufit if til Kigu, ""g gier Ftagtgotis og'Pd-f set-er. Veolkotnratnde belu .e 41 lt>-si- veiide .1 t'm ti i MmgliTtie",doms_aviser_page:uuid:0a29eaa0-cee7-4710-80c9-4ac56de90d0d,doms_aviser_edition:uuid:76396f2c-33ed-44ad-af27-57e73be3d1c5,doms_aviser_title:uuid:39fa5737-c2a9-4d5a-988e-c260f24cd76b,adresseavisen1759 1819-09-17 001,adresseavisen1759,3,1,København,Ting,"8.57817548367,56.4319505845"
http://www2.statsbiblioteket.dk/mediestream/avis/record/doms_aviser_page%3Auuid%3A0a29eaa0-cee7-4710-80c9-4ac56de90d0d,doms_newspaperCollection:uuid:0a29eaa0-cee7-4710-80c9-4ac56de90d0d-segment_3,1819-09-17T01:00:00,42.2,09.38,"IVstiiiPV se I, Uttrup. Caj»t. Joiu Thortlen. f.irnt- Tirigge.i Venner. ia. agier om . o.'e Øjuo at af;e lo f ! Marfei'le t g me.i- lager I ragtgu.l« ' g 1' 1 tagei'T. Ve.istomm ude behage at henvende drein til Ma-'gleme Maner Jf Lottrup. Caj.r. P. ?. H 1 tumor, fd.-ende Galeaitu Freden, agter 0x11 liogl« 14-ge at afrei'o til Riua. og fnfdiager I iagtgod« og Pdafagerer. A'edionimeude beiuge at henvende dcin til Maegierne Maner fif Lo'trup Capt. Claa 1 Pia is , foren l< Eveiteti d- 4 Gebrii- der, agi'i om itoeieloge at aOeile til liambor, igjeu- nom don holfieen'k« banal, og medtager krag, gud« og l'asfagerer. Vtdkoinineitde behage at ltenven le dem til Mi-gierne Maner fif T.ottrup-",doms_aviser_page:uuid:0a29eaa0-cee7-4710-80c9-4ac56de90d0d,doms_aviser_edition:uuid:76396f2c-33ed-44ad-af27-57e73be3d1c5,doms_aviser_title:uuid:39fa5737-c2a9-4d5a-988e-c260f24cd76b,adresseavisen1759 1819-09-17 001,adresseavisen1759,3,1,København,Freden,"10.5058911349,57.3706269022\n12.4019755185,55.8250624527\n10.1185313961,57.3524383285"
http://www2.statsbiblioteket.dk/mediestream/avis/record/doms_aviser_page%3Auuid%3A0a29eaa0-cee7-4710-80c9-4ac56de90d0d,doms_newspaperCollection:uuid:0a29eaa0-cee7-4710-80c9-4ac56de90d0d-segment_4,1819-09-17T01:00:00,42.2,09.38,"Cupic-bin Martin Kcaff, mob Sluppen Flora, afgaaer oui 6 a 8 Dage til Christiania, oa uievta- aer Fragtgods oq atfagerer. Slupven ligaer ved G nnineiqvTsthnus og anvises i Laxegadcn Nr. 207 af M »glor Jufgensen.",doms_aviser_page:uuid:0a29eaa0-cee7-4710-80c9-4ac56de90d0d,doms_aviser_edition:uuid:76396f2c-33ed-44ad-af27-57e73be3d1c5,doms_aviser_title:uuid:39fa5737-c2a9-4d5a-988e-c260f24cd76b,adresseavisen1759 1819-09-17 001,adresseavisen1759,3,1,København,Christiania,"12.6064719593,55.6767543709"
http://www2.statsbiblioteket.dk/mediestream/avis/record/doms_aviser_page%3Auuid%3A0a29eaa0-cee7-4710-80c9-4ac56de90d0d,doms_newspaperCollection:uuid:0a29eaa0-cee7-4710-80c9-4ac56de90d0d-segment_5,1819-09-17T01:00:00,42.2,09.38,"Capt. Jacob Ib. Lund, forende Skibet Orefund kal- det, agter i Slutningen af Sepietnbei MaaueJ at afi' ils herfra til St. Gtoix. hvortil han medtager Fragtgods og Patfagerer. Vedkomme- de ville behage dt tanga tende ai henvende dem enten til Skibet, beliggende ved a inile Ovætihuus , el-ler til Mægler 6 v S. Hecksher. Capt. Niels Nielfen, forende Skibet Prindi Frederik af HeslVn kaldet, ater ultimo September at affe- e herfra trl St. Crotx, 'tvortil han medtager Fragtgod« og Pa, sanerer, naar Vedkommende derom ville bo o. age at henvend, dem enten til Skibet, beliggende vod Hr. Capt. Krøyer« Flad«, eller til Mægler S. Heckd --c. Capt. L, Lorck, ferende Skibet Danmark, agter i",doms_aviser_page:uuid:0a29eaa0-cee7-4710-80c9-4ac56de90d0d,doms_aviser_edition:uuid:76396f2c-33ed-44ad-af27-57e73be3d1c5,doms_aviser_title:uuid:39fa5737-c2a9-4d5a-988e-c260f24cd76b,adresseavisen1759 1819-09-17 001,adresseavisen1759,3,1,København,Lund\nSkibet,"9.56832946,56.5979811936\n9.01733446905,57.1072883932\n10.1882211989,56.4215787195\n9.05108101716,54.9578749722\n8.72753339538,55.7514965432\n10.0047703593,57.3762878597\n9.76685976966,55.8929134847\n12.3014101074,55.2413854707\n8.98410016235,56.5697565282\n9.24078022916,56.6036820747\n10.1909048942,57.4798999721\n10.792793466,56.3541528476\n11.6533343812,55.2797073299\n9.45282702499,55.7111498478"
http://www2.statsbiblioteket.dk/mediestream/avis/record/doms_aviser_page%3Auuid%3A0bfd1731-a514-49f9-b30d-a25f367b0814,doms_newspaperCollection:uuid:0bfd1731-a514-49f9-b30d-a25f367b0814-_nogroup_,1819-09-17T01:00:00,41.5,09.45,19 Kasfer Zigarcr ciica 7000 alar. bciigah.TC Let titter 2 Fouti. .9 K;rfc-oir,doms_aviser_page:uuid:0bfd1731-a514-49f9-b30d-a25f367b0814,doms_aviser_edition:uuid:76396f2c-33ed-44ad-af27-57e73be3d1c5,doms_aviser_title:uuid:39fa5737-c2a9-4d5a-988e-c260f24cd76b,adresseavisen1759 1819-09-17 001,adresseavisen1759,6,1,København,,
http://www2.statsbiblioteket.dk/mediestream/avis/record/doms_aviser_page%3Auuid%3A0bfd1731-a514-49f9-b30d-a25f367b0814,doms_newspaperCollection:uuid:0bfd1731-a514-49f9-b30d-a25f367b0814-segment_1,1819-09-17T01:00:00,41.5,09.45,"lbestaaende af: Ti«, »vbbep. Messina. Pvrcellain, Meubler, bestaae«?e af Cbawlle», Skade, Borde, Stole, Speile, Linned, Gang- oaSenge-Klader, et lidet Taffelnhr : «««>»«««! Fonter«!, en Holsteenstvozn med 3de Sæder og Jernalder modPrcftuning, ennv.KjebmandsvkgnmedZernarler og zdeBihjni, e» stærk Ar- beidsoogu med 2de Bihjiil, el næsten nvt pletteret Seletsi til 2 Heste, en sværaccnrat Kjebmandsballance med Skaaler oa Kjæt- tinger, en nv Fadning ril en Arbejdsvogn, de Svingbasser, circa roLrd. gl. Jern, 5Stkr. 10 Lpds. Lodder, noslcVi!''""'es' karmer og c rca 70 Stkr. Vinduesrammer, circa 60 Sats T leen- digler, Zerukiiglcr vvg 8a 9 Lpd , adffilligcKerærer, Pistoler, Hukkerter, en np Kerntsnde, crca szoDonstn Blranter, circa 500 Pd. forssj.lltae Slags Negtobak med m.re Adstilligt, all imod Betaling ril Fn.dmægtig Zergensen vpd Hamme' flaget, eller naar vaafordres. Vognene og S leteiei, som vorder bortsolgt ved Auocionen ferste Dag imellem 11 og loSlet, ere til Estersvn 2)e Dage ferend Anctionen. De trokle Fortegnelser erholdes paa Anctionsstedet imod ft. pr. Eremptar. Til Anetionen kan dagligcn indleveres. Tirsdagen don 21 Septbr. , Kl. 12 præcife, bliver ved Auction paa Eorfen b rtfolgt til Udforl'el: 41 Kister Haifati 147 Kister Hailanfchin endvidere: 8 Kasfer Caslia l.ignea ciica 50, 00 pd. Fultiktras paa 2 Maaneders Credit i rede Solv: 30 Fade Yirgiu-Tobak 12 Kister Caslia Lignea 20 Sække Martiuiq ve Cacao 5 Seroner Cur.ica di to 4 Fade idde Mandler 10 Fouft. liore Coiender 3 Butlier fmaae zantilke dito lo Fade og lo»Terzer franll e Svedlker ?o Fouft. Yiiurddike 8 Tiber Cette B, ændcviin lo hu, c og 10 halve Rother Cherry 514 Stkr. 5 Qvrt. blegede Færrest er 46 Piber neapolitaulk Druehra-ndeviin hvorover trykte l ortegneller forinden Auctior.eu kunne et holdes hos Mæglet tie Herlov, Sr i-hukjær. Ved vor Aucsiun Tirsdagen den 21 Septbr. bliver enstv.de, e bonlblgt: lo Baller brabaudlk Humle 4 dito Brunsviget diio circa 40 00 l'd. loie Tobaksblade en Kasle Berlinerblaat 300 Tdr. stiu engelsk Salt 60 Fjerdinger Mallega Rofiner 21 halve i filister dito duo 15 fjerdinger dito Figen 15 K.ftrr Mulkatrl lloliuer I5o Stkr. Stolzerolie 5 fnug. Bleghvidt 5 Ritv Y'i lin-Pelipapiir 60 <1 iiw 1 ropatria I'apiir 5o dito Conccpt dito I iow A Hoskjær. Ted vor Auction Tirsdage len r: Septbr.« Kl. 12 prsec -e, bliv > endvidere b- Igt: citua Ijoo pd P, nt 300 Sække oftinduk Riis circa 2oco pd. Tobaksfiilke 21 Fade (laste 2 Tdr. dito",doms_aviser_page:uuid:0bfd1731-a514-49f9-b30d-a25f367b0814,doms_aviser_edition:uuid:76396f2c-33ed-44ad-af27-57e73be3d1c5,doms_aviser_title:uuid:39fa5737-c2a9-4d5a-988e-c260f24cd76b,adresseavisen1759 1819-09-17 001,adresseavisen1759,6,1,København,Riis,"9.31933440823,55.8289987585"
